Order ID,Shipping Date,Carrier,Tracking Number,Latitude,Longitude,Shipping Status
ORD-4D266198,2025-06-08 03:25:43,日本通運,日本124374808,35.537397,133.143013,配送遅延
ORD-91F4FEEA,2025-06-01 09:14:22,久留米運送,久留400050307,26.236816,127.701983,配送中
ORD-CEEB69A5,2025-05-26 00:08:37,トナミ運輸,トナ376022019,34.405695,132.481062,不在票投函
ORD-5729020B,2025-04-03 00:16:36,佐川急便,佐川115006684,35.429172,132.994783,配送中
ORD-062B4A93,2024-11-09 16:03:07,日本郵便,日本930582728,35.218194,136.848511,配送中
ORD-47C45D19,2024-12-28 12:45:55,西濃運輸,西濃501583184,33.582068,130.366872,不在票投函
ORD-5A5FC7AC,2025-05-05 23:27:10,第一貨物,第一843024999,35.642839,139.576712,配達完了
ORD-4BC60F16,2024-10-31 04:55:59,佐川急便,佐川683703426,36.550756,136.565861,配送遅延
ORD-55AE4953,2025-03-17 01:07:28,日本通運,日本927520200,26.21166,127.67658,不在票投函
ORD-58FE07D1,2025-05-02 14:46:42,名鉄運輸,名鉄606326812,34.63164,135.404287,配達完了
ORD-8C2DDC5D,2025-07-01 10:49:15,名鉄運輸,名鉄326459344,35.442988,132.950903,配送準備中
ORD-3F466EF9,2024-09-03 01:40:34,トナミ運輸,トナ328410848,35.204949,136.892068,配送遅延
ORD-8AFB4986,2024-10-05 06:40:39,トナミ運輸,トナ479871773,26.174416,127.767594,配送遅延
ORD-C06E492D,2024-10-09 12:54:55,西濃運輸,西濃530255613,26.283384,127.706994,不在票投函
ORD-54B14289,2025-02-10 00:55:56,佐川急便,佐川709117292,26.295992,127.580844,配送中
ORD-914C9EC9,2024-11-18 14:00:08,佐川急便,佐川971681584,43.093822,141.298376,配送遅延
ORD-82F0779F,2024-12-11 20:03:50,ヤマト運輸,ヤマ194823920,38.338295,140.783424,配送準備中
ORD-78353ED3,2024-11-04 23:55:27,日本通運,日本844760176,36.503899,136.690661,配達完了
ORD-52611E0C,2024-09-09 08:13:43,名鉄運輸,名鉄444470236,36.520566,136.59339,配達完了
ORD-DB7F5156,2024-10-02 04:22:49,佐川急便,佐川395703831,34.793281,135.490598,配送遅延
ORD-8E99F54A,2025-08-05 07:57:54,西濃運輸,西濃958142415,26.190397,127.598809,配送遅延
ORD-415DC057,2025-04-27 17:17:13,西濃運輸,西濃300700790,38.263759,140.883544,配送準備中
ORD-97B582B9,2025-07-01 19:45:08,トナミ運輸,トナ740364468,38.307447,140.920287,配達完了
ORD-B334493D,2025-08-08 16:39:10,福山通運,福山823953855,34.437394,132.473944,不在票投函
ORD-74EF2AE8,2025-04-15 23:28:24,福山通運,福山915858102,35.147113,136.993187,配送準備中
ORD-98BFFCD7,2025-05-13 10:55:31,ヤマト運輸,ヤマ174043237,35.529824,133.134837,配達完了
ORD-04ED3B7C,2024-10-14 09:18:05,名鉄運輸,名鉄716870626,36.477839,136.705791,配達完了
ORD-557CCFB5,2025-07-05 11:02:54,日本郵便,日本400039020,43.142151,141.319312,配達完了
ORD-2F41EA66,2024-10-19 00:03:04,西濃運輸,西濃434982841,35.144489,136.877582,配送準備中
ORD-01275634,2025-04-23 15:26:41,日本郵便,日本698023157,34.437034,132.422061,配送遅延
ORD-A42141C8,2025-07-26 06:41:00,西濃運輸,西濃892656839,36.493991,136.75141,不在票投函
ORD-19E64767,2025-03-21 18:21:30,名鉄運輸,名鉄509982338,36.620364,136.583724,配送準備中
ORD-8BC6B526,2025-08-13 18:20:21,第一貨物,第一340575347,38.287511,140.784678,配送中
ORD-1D1BB854,2025-07-23 20:39:05,日本通運,日本595571074,35.705447,139.61114,配送準備中
ORD-4068E052,2025-05-12 22:24:41,福山通運,福山647351765,35.111208,136.957712,配送準備中
ORD-DFCA9CD3,2024-11-27 22:19:20,日本通運,日本759782621,38.269063,140.881,配達完了
ORD-B5AFDAAD,2025-02-15 16:30:19,西濃運輸,西濃737803708,33.611512,130.355214,不在票投函
ORD-BD3D43F8,2025-08-02 11:40:04,名鉄運輸,名鉄485387179,38.177088,140.966025,不在票投函
ORD-FA5CF0C6,2025-04-17 05:34:04,日本通運,日本950859398,35.466048,133.00377,配送中
ORD-3F57480A,2025-08-03 13:50:53,日本通運,日本333781214,35.507392,133.140018,配達完了
ORD-D383A87B,2024-12-08 07:40:05,久留米運送,久留230626007,26.307742,127.768842,不在票投函
ORD-5C540304,2025-01-29 03:18:30,西濃運輸,西濃567482929,26.236059,127.743494,配送遅延
ORD-06F1DB4A,2025-07-25 13:12:34,西濃運輸,西濃609189241,33.568173,130.481408,配送準備中
ORD-8F0F2D47,2025-06-02 22:51:27,日本通運,日本800210866,35.175846,136.903267,配送中
ORD-65CBBD26,2024-12-25 10:26:23,福山通運,福山870506821,36.620396,136.575205,配送遅延
ORD-BFD75EEF,2024-10-26 16:06:59,福山通運,福山686547214,26.219185,127.749559,配達完了
ORD-445DA74B,2024-09-23 15:37:10,久留米運送,久留208230282,36.631766,136.614486,配送遅延
ORD-FF03DDDA,2025-06-05 13:58:44,ヤマト運輸,ヤマ280339737,38.329148,140.955186,不在票投函
ORD-6DB69062,2025-01-17 01:18:48,日本郵便,日本447928250,26.152212,127.601077,配送中
ORD-79F8801D,2024-12-25 19:15:11,日本郵便,日本268068311,35.767506,139.640846,配送中
ORD-5E7BF79D,2024-09-22 13:51:13,日本通運,日本423713663,35.74768,139.623392,配送中
ORD-63573E7C,2025-08-10 13:21:09,福山通運,福山935146816,35.736674,139.569485,配達完了
ORD-FF5673AA,2024-12-07 01:17:36,第一貨物,第一683150688,38.301062,140.933416,不在票投函
ORD-9432002E,2025-02-03 02:02:35,久留米運送,久留873535188,33.529998,130.315513,配送遅延
ORD-278050CB,2025-02-24 16:51:46,日本通運,日本643065853,38.18239,140.795524,配送準備中
ORD-0C498922,2025-08-05 17:18:40,福山通運,福山530250666,38.220234,140.948046,配送遅延
ORD-18F9E82C,2025-04-11 20:46:43,西濃運輸,西濃286189180,35.256302,136.811022,不在票投函
ORD-ED8F4F79,2024-10-30 16:03:07,日本通運,日本283173881,38.340167,140.785318,配送準備中
ORD-641F5C2B,2025-02-24 19:47:38,第一貨物,第一746332159,36.604345,136.669419,配送準備中
ORD-78C2EFCA,2024-10-24 02:03:08,福山通運,福山600448668,35.578488,139.748828,配送中
ORD-28C235D6,2025-06-03 12:36:30,日本通運,日本974255341,35.591396,139.640625,不在票投函
ORD-F2F0B5DA,2024-11-16 05:00:21,久留米運送,久留183403299,26.249535,127.739823,配送遅延
ORD-22F9658E,2025-04-17 21:23:01,久留米運送,久留290979561,33.659823,130.458835,配送中
ORD-6F353BE0,2025-07-27 21:44:08,ヤマト運輸,ヤマ852337377,43.092452,141.343861,不在票投函
ORD-8BD8FAB3,2025-05-19 02:55:06,ヤマト運輸,ヤマ550383564,34.295535,132.427063,配送遅延
ORD-769716D8,2024-10-06 07:29:51,日本通運,日本237433257,26.153538,127.748507,配送遅延
ORD-29327E93,2024-09-23 06:12:22,佐川急便,佐川884785779,34.625624,135.571489,配送遅延
ORD-31EAE2AE,2025-03-26 16:26:50,日本郵便,日本249494837,34.696781,135.521857,不在票投函
ORD-CD7D3598,2024-12-01 22:23:27,ヤマト運輸,ヤマ218035074,34.475908,132.491992,配達完了
ORD-A3FF1C1B,2025-02-07 00:24:25,日本通運,日本175720528,34.406959,132.437576,配送中
ORD-8786E185,2025-07-22 01:06:49,ヤマト運輸,ヤマ361635095,42.970118,141.355143,配達完了
ORD-2268B4B9,2024-10-23 21:34:20,第一貨物,第一659289924,38.213148,140.832948,配送準備中
ORD-4D539244,2025-04-22 19:09:01,日本郵便,日本771553253,26.239624,127.627611,配送中
ORD-11C777A2,2025-08-05 06:56:27,佐川急便,佐川704051386,34.730435,135.478325,配達完了
ORD-85DA444B,2025-04-27 15:10:40,久留米運送,久留401766239,36.46666,136.583518,配送遅延
ORD-402E9AC5,2024-12-06 16:46:13,日本通運,日本957692398,35.228989,136.905533,配達完了
ORD-6FD15453,2025-05-12 12:51:48,トナミ運輸,トナ163834988,26.143799,127.591348,配送遅延
ORD-2514F7E5,2025-07-22 23:55:12,西濃運輸,西濃783314618,33.648062,130.306004,配送準備中
ORD-E411A117,2025-03-29 21:14:19,トナミ運輸,トナ927233823,36.49904,136.585098,配達完了
ORD-6A348495,2025-03-03 07:34:02,名鉄運輸,名鉄403400302,38.326107,140.880538,配送中
ORD-5C4C34FF,2025-08-05 20:14:40,久留米運送,久留602939938,36.525259,136.720373,配達完了
ORD-5A7A5648,2025-02-27 07:45:25,日本郵便,日本339903373,35.156942,136.823764,配送準備中
ORD-8D30113E,2025-02-02 10:34:52,名鉄運輸,名鉄266942708,34.61748,135.484874,配送準備中
ORD-7F1FE48F,2025-07-05 22:47:41,日本通運,日本952914978,35.710594,139.624712,配達完了
ORD-43E8D110,2025-06-06 23:26:50,西濃運輸,西濃150364543,35.494871,133.06795,不在票投函
ORD-54E9A882,2025-06-14 14:16:33,日本郵便,日本753866436,43.000213,141.404626,不在票投函
ORD-FB82FDE1,2025-03-13 07:44:45,久留米運送,久留634943040,26.115709,127.583282,配達完了
ORD-6E8CE452,2024-08-29 22:04:28,トナミ運輸,トナ287431013,34.664893,135.468403,不在票投函
ORD-A0EC3454,2025-08-11 00:40:56,日本郵便,日本218165828,34.399236,132.375904,配達完了
ORD-19D9DFD8,2025-06-26 11:01:31,第一貨物,第一481461848,35.50075,133.011497,配送遅延
ORD-26160D36,2025-02-23 04:30:46,ヤマト運輸,ヤマ369383885,38.221042,140.88429,不在票投函
ORD-E1ACE87E,2025-03-23 04:37:26,福山通運,福山871846875,26.217624,127.745469,配送遅延
ORD-C75CE5DF,2025-08-03 01:42:35,福山通運,福山160199343,35.444058,133.02802,不在票投函
ORD-5EF4BE35,2025-01-07 08:41:30,佐川急便,佐川808413784,34.76695,135.575994,不在票投函
ORD-E535A9F8,2025-05-07 21:41:54,ヤマト運輸,ヤマ114334063,26.166284,127.733789,配送遅延
ORD-F665C27D,2025-01-23 12:57:08,ヤマト運輸,ヤマ114383729,34.303574,132.363188,配送準備中
ORD-F9F779C2,2025-04-14 20:42:51,佐川急便,佐川501083714,38.25459,140.86233,配達完了
ORD-E8BC297C,2025-08-11 17:28:00,佐川急便,佐川541186817,33.563889,130.461736,配送中
ORD-7DD0D893,2024-10-03 17:14:53,福山通運,福山888360027,43.024442,141.403062,配送準備中
ORD-9182AFA2,2025-03-12 07:40:36,トナミ運輸,トナ446991562,43.055498,141.4461,配送遅延
ORD-37F021BB,2025-08-15 11:49:36,佐川急便,佐川956261352,38.326808,140.8941,配送遅延
ORD-F59DD91B,2024-09-29 00:03:06,久留米運送,久留600691199,26.301234,127.767694,配送準備中
ORD-7604D7A5,2025-02-16 00:35:26,福山通運,福山243188601,38.353748,140.869425,不在票投函
ORD-8921D2CD,2025-06-06 17:23:45,福山通運,福山255733273,35.104334,136.806852,配送中
ORD-73027866,2025-04-25 12:17:50,第一貨物,第一898145790,33.650018,130.304134,配送準備中
ORD-BCEC23A5,2024-11-01 00:07:08,日本通運,日本300389216,33.525775,130.32791,配送遅延
ORD-76093882,2024-09-10 00:46:42,福山通運,福山243602626,35.629018,139.570416,配送遅延
ORD-15D30C22,2025-01-14 13:14:06,久留米運送,久留452217764,33.592607,130.340141,不在票投函
ORD-3CFDBFCC,2024-11-04 05:47:06,名鉄運輸,名鉄426198868,34.371508,132.476628,配送中
ORD-A70D09B7,2025-05-12 00:24:32,日本通運,日本218207070,43.083672,141.377733,配送中
ORD-107AE7B7,2025-07-20 00:39:43,佐川急便,佐川365344625,35.382726,133.026868,配送準備中
ORD-8BD75E6D,2025-04-19 06:15:07,日本通運,日本849084738,26.142051,127.731256,不在票投函
ORD-BBF41924,2025-01-05 11:41:11,佐川急便,佐川176328750,38.335702,140.921794,不在票投函
ORD-DDB82172,2024-09-29 14:32:24,トナミ運輸,トナ834064336,35.268155,136.907166,不在票投函
ORD-347952D5,2025-04-16 01:14:45,名鉄運輸,名鉄242394676,34.332156,132.36053,配送準備中
ORD-25238C0F,2025-05-26 08:58:24,トナミ運輸,トナ183329546,36.473226,136.563482,配送中
ORD-D7407DFF,2024-10-20 15:43:22,第一貨物,第一970834943,35.496013,133.005501,不在票投函
ORD-7D08647E,2024-11-06 00:02:21,福山通運,福山108212821,38.227171,140.868016,配達完了
ORD-5DB1DF56,2025-05-15 16:49:17,日本通運,日本913530624,34.409672,132.400289,配送中
ORD-86CDB163,2025-03-31 13:09:09,久留米運送,久留982695973,35.35815,133.112459,配送準備中
ORD-0DA49205,2025-02-21 19:07:01,名鉄運輸,名鉄774640645,35.697913,139.563924,配送遅延
ORD-D859A7E3,2024-09-18 15:29:06,第一貨物,第一604484737,35.592225,139.718976,配送遅延
ORD-67BB8FEB,2025-03-12 11:26:38,第一貨物,第一597199759,34.68501,135.46951,不在票投函
ORD-60927BE2,2024-12-20 17:31:06,日本通運,日本780360458,36.549425,136.63595,配送準備中
ORD-237C0FC4,2025-03-10 01:40:53,佐川急便,佐川863688580,26.210253,127.726438,配達完了
ORD-5185097A,2025-07-01 09:11:30,福山通運,福山433501251,34.662808,135.477819,不在票投函
ORD-9697E0CB,2025-02-08 06:19:47,西濃運輸,西濃955886149,26.290875,127.64638,配送遅延
ORD-E9A02FBD,2025-08-24 04:47:02,福山通運,福山672226066,34.636832,135.587368,配送準備中
ORD-A105E25E,2024-09-13 04:47:10,ヤマト運輸,ヤマ941296410,34.78581,135.525487,配達完了
ORD-42493F03,2024-09-18 02:52:23,名鉄運輸,名鉄392867274,43.027573,141.432583,配達完了
ORD-94F4FFBF,2025-06-10 11:12:52,トナミ運輸,トナ383049532,35.736654,139.57192,配達完了
ORD-666AB10F,2024-09-17 07:12:32,久留米運送,久留189982052,33.511924,130.354639,配達完了
ORD-B85479B0,2024-10-09 17:39:50,第一貨物,第一434028142,35.770631,139.602759,不在票投函
ORD-120DEABD,2025-06-18 12:02:21,日本通運,日本400456186,33.503842,130.337261,配送準備中
ORD-A1AE383B,2025-04-27 14:51:27,名鉄運輸,名鉄973664987,35.16596,136.826438,配送遅延
ORD-890B5101,2025-02-11 13:30:17,第一貨物,第一299184262,35.46015,133.031677,配送中
ORD-198B3F5C,2025-05-01 12:52:09,第一貨物,第一134941381,35.696011,139.574548,配送中
ORD-6B16D3D3,2025-07-16 22:40:35,久留米運送,久留977906081,34.729531,135.439198,配送中
ORD-9B9E6C69,2024-10-20 22:26:25,第一貨物,第一872908064,34.305068,132.465901,配送中
ORD-68887F1C,2025-03-27 14:20:43,佐川急便,佐川193495890,36.612139,136.65139,配達完了
ORD-89C8F3D2,2025-07-30 08:22:20,日本郵便,日本356154766,34.705771,135.503755,配送準備中
ORD-82E2846B,2024-09-14 03:20:40,西濃運輸,西濃283955446,35.440215,133.048782,配送中
ORD-5EE13731,2024-10-19 06:06:56,ヤマト運輸,ヤマ768964754,26.283239,127.725063,配送遅延
ORD-E905EF2E,2025-04-21 17:03:12,福山通運,福山987652501,36.535789,136.602376,不在票投函
ORD-6567C2FE,2025-02-15 05:45:22,第一貨物,第一800882033,43.068305,141.438067,配送準備中
ORD-9839BF66,2025-07-30 20:59:45,第一貨物,第一303521043,34.689462,135.513004,配達完了
ORD-40F4DCCA,2024-09-13 09:18:17,久留米運送,久留614405399,34.343429,132.518538,配送遅延
ORD-3DE8EC00,2025-05-10 23:42:37,トナミ運輸,トナ690499478,38.193051,140.800013,配送準備中
ORD-12DB8301,2024-10-16 05:33:32,日本通運,日本836790777,36.624597,136.63636,配送遅延
ORD-6836F18C,2024-10-29 09:56:55,第一貨物,第一853590806,42.996349,141.369309,配送準備中
ORD-1B5B174A,2024-09-14 21:36:52,久留米運送,久留228406371,34.3096,132.382897,配送準備中
ORD-6674A86A,2024-12-16 14:04:49,佐川急便,佐川208939987,26.119113,127.583288,不在票投函
ORD-675BE496,2025-06-15 14:55:09,第一貨物,第一347145373,26.17225,127.589059,配送中
ORD-C28782EC,2025-02-08 18:24:35,第一貨物,第一881911709,35.601881,139.650216,配送中
ORD-F1CF78A9,2024-10-31 20:19:25,第一貨物,第一924654437,35.701889,139.633548,配送中
ORD-DAE0DECC,2025-03-29 20:31:42,トナミ運輸,トナ239250580,35.406805,133.139662,配送準備中
ORD-CFCBB8F6,2025-06-26 09:29:01,第一貨物,第一614002554,34.710065,135.533613,不在票投函
ORD-73655355,2024-10-07 10:05:26,第一貨物,第一902527442,42.97746,141.327381,配送準備中
ORD-57263453,2025-02-26 16:13:37,福山通運,福山688574930,38.342979,140.965323,配送遅延
ORD-239380AB,2025-06-17 14:46:34,福山通運,福山944300576,43.017357,141.274134,配達完了
ORD-A4391A72,2024-11-15 00:06:10,福山通運,福山887286748,35.493036,133.052828,配達完了
ORD-100BD735,2025-06-21 12:53:14,日本通運,日本338527655,36.546473,136.754384,配達完了
ORD-CEC41AE5,2025-01-30 20:33:53,佐川急便,佐川284832041,34.351279,132.390802,不在票投函
ORD-9BA2D218,2025-06-21 02:37:44,第一貨物,第一354924177,34.662314,135.43669,配達完了
ORD-186D973F,2025-08-19 05:37:02,第一貨物,第一990962832,36.660385,136.738544,配送準備中
ORD-088E5366,2025-04-30 15:39:53,日本郵便,日本507864976,36.652397,136.667159,配送遅延
ORD-0CBE8B9F,2024-12-24 17:41:52,ヤマト運輸,ヤマ519686059,33.550044,130.494524,配送遅延
ORD-7BE72C85,2025-08-21 22:14:07,日本通運,日本547448740,35.442018,133.047566,配送準備中
ORD-2E04A947,2025-03-26 08:49:45,日本通運,日本800893992,34.386272,132.522724,配送遅延
ORD-E04466B3,2024-10-16 16:53:27,トナミ運輸,トナ850293026,33.550947,130.465059,配送中
ORD-3280D629,2025-06-28 04:12:30,日本通運,日本761730764,35.187602,136.910586,不在票投函
ORD-D971E63C,2025-06-11 09:43:03,ヤマト運輸,ヤマ456377591,35.151347,136.965878,不在票投函
ORD-D981B2F2,2025-06-01 21:28:34,第一貨物,第一288881472,38.275033,140.943778,配送準備中
ORD-8C95F8BE,2025-04-03 14:22:26,日本郵便,日本205797952,34.719115,135.404384,配送遅延
ORD-EA3A877B,2024-12-28 20:08:31,名鉄運輸,名鉄601695497,42.995191,141.269633,配達完了
ORD-614B2328,2024-10-12 16:00:50,佐川急便,佐川960914943,35.095218,136.952459,配送中
ORD-44F5456C,2024-10-20 03:01:33,日本通運,日本588298653,33.538622,130.443522,配送準備中
ORD-C4CC1B16,2025-01-24 19:58:10,トナミ運輸,トナ202182651,34.766761,135.537461,配送中
ORD-72F4A123,2025-05-10 04:01:16,名鉄運輸,名鉄754702127,38.355054,140.892119,不在票投函
ORD-54B9C4BB,2025-03-22 03:45:04,福山通運,福山969930550,36.46386,136.729574,配送中
ORD-7EC7921B,2025-02-03 09:19:32,日本通運,日本271791034,33.554207,130.405017,配達完了
ORD-082C3DE3,2025-08-03 15:52:58,日本通運,日本741535351,34.332416,132.467002,配送遅延
ORD-1B7E69BB,2024-09-12 12:43:36,トナミ運輸,トナ166932968,26.170082,127.773365,不在票投函
ORD-758F539E,2024-10-07 02:30:01,久留米運送,久留660728544,34.657061,135.466965,配送準備中
ORD-90E1464A,2025-07-02 03:46:37,久留米運送,久留560064734,35.735028,139.612469,配達完了
ORD-410F1E6B,2025-04-12 15:28:13,佐川急便,佐川780451358,35.634259,139.604051,配送中
ORD-6381B102,2025-06-07 18:50:00,名鉄運輸,名鉄378936974,34.360156,132.544724,配送遅延
ORD-29DBD3C9,2024-09-02 09:43:40,西濃運輸,西濃362254317,38.263572,140.858958,不在票投函
ORD-B47A0A97,2025-02-23 23:19:45,日本通運,日本306437950,36.626696,136.731453,配送遅延
ORD-E2BE2F19,2024-09-02 00:39:04,福山通運,福山123600205,36.608969,136.610626,不在票投函
ORD-BF66C430,2024-11-03 00:31:55,日本郵便,日本603439065,35.531444,132.981423,配送準備中
ORD-FDE160DF,2024-10-02 03:55:09,日本郵便,日本634204663,26.261421,127.59391,配送準備中
ORD-E0F30FCB,2025-04-20 22:55:11,福山通運,福山952524190,34.469904,132.365808,不在票投函
ORD-568A19A8,2025-07-19 13:16:19,名鉄運輸,名鉄207524783,26.159589,127.601183,配送遅延
ORD-D9A01024,2025-01-27 05:17:56,第一貨物,第一902937551,38.19797,140.94659,配送中
ORD-1617339D,2025-06-16 14:43:51,トナミ運輸,トナ413988579,35.211232,136.945136,配送準備中
ORD-4E715963,2025-06-03 22:17:21,名鉄運輸,名鉄154106276,36.495671,136.69394,配送遅延
ORD-6D8CB7B4,2025-05-07 17:37:25,福山通運,福山776900015,36.649843,136.620326,配送準備中
ORD-C16BB78A,2024-11-14 18:11:49,佐川急便,佐川798586631,35.104,136.967856,配達完了
ORD-0C532DAF,2025-04-20 14:41:55,福山通運,福山944618580,34.334517,132.404755,配送準備中
ORD-A71DB6F5,2025-03-11 02:52:05,第一貨物,第一711305473,36.512377,136.644162,不在票投函
ORD-C1CC14CB,2025-01-27 16:41:13,ヤマト運輸,ヤマ208731846,26.205836,127.756606,配送遅延
ORD-A63AD4F3,2025-08-08 04:19:56,ヤマト運輸,ヤマ841358363,38.35564,140.950976,不在票投函
ORD-B9B481E5,2025-04-05 22:50:28,佐川急便,佐川743628304,33.566232,130.422347,配送遅延
ORD-89F1E257,2024-09-13 09:50:25,トナミ運輸,トナ888770652,38.352055,140.947896,配送中
ORD-797362DC,2024-11-03 05:39:55,福山通運,福山561433453,35.195184,136.94921,配送遅延
ORD-9E712120,2025-02-24 16:11:59,日本通運,日本435059905,38.204231,140.887212,配送遅延
ORD-328A3E8E,2025-08-08 14:59:06,トナミ運輸,トナ609167660,34.631044,135.466107,配達完了
ORD-6A808620,2025-04-12 00:19:39,福山通運,福山958594574,26.195348,127.590854,配送中
ORD-01954072,2025-06-13 13:49:36,ヤマト運輸,ヤマ570062818,33.556364,130.357527,配送準備中
ORD-86BBA3DE,2024-12-31 08:01:48,第一貨物,第一724115034,26.253429,127.59108,不在票投函
ORD-E38FD48C,2024-09-03 09:06:18,トナミ運輸,トナ654137583,38.319867,140.823355,配送遅延
ORD-298748FA,2024-11-25 11:43:25,日本郵便,日本436161925,38.361797,140.815565,配達完了
ORD-D9A64862,2024-10-12 11:43:47,名鉄運輸,名鉄509153687,35.407538,133.031908,配送準備中
ORD-3A1A7707,2025-03-07 17:00:00,日本郵便,日本290170355,35.709268,139.638953,配達完了
ORD-96055151,2024-10-03 13:04:31,日本通運,日本316208060,34.735311,135.501836,配達完了
ORD-B7D583FF,2025-01-10 10:45:04,久留米運送,久留462961188,35.427484,133.087889,不在票投函
ORD-8D7A117A,2025-06-01 18:23:51,日本郵便,日本985294167,33.536749,130.490054,配送準備中
ORD-DD12C750,2025-03-17 04:12:00,日本郵便,日本685970031,33.547909,130.485906,不在票投函
ORD-39D81D0A,2024-11-14 12:46:39,西濃運輸,西濃595288925,38.205588,140.942889,不在票投函
ORD-BB6BC01F,2025-06-07 02:47:43,日本通運,日本612773247,38.213821,140.888821,不在票投函
ORD-E3F037B7,2025-04-28 17:03:48,久留米運送,久留211365058,33.614719,130.377659,配送遅延
ORD-F99D5CC0,2024-12-06 08:02:38,西濃運輸,西濃236952262,26.190673,127.766192,配送準備中
ORD-D6E6AC79,2024-11-08 05:30:37,西濃運輸,西濃768496917,36.518113,136.577417,配送準備中
ORD-C2C67F3B,2025-06-15 16:23:32,日本郵便,日本929631785,35.149127,136.841491,配達完了
ORD-24112EF0,2025-05-06 03:28:14,福山通運,福山656501692,34.765894,135.558999,配送中
ORD-1F05B898,2025-08-16 06:38:32,トナミ運輸,トナ780653406,35.703589,139.721432,配送遅延
ORD-8DF5ECCE,2025-02-19 09:39:07,佐川急便,佐川772085222,36.463025,136.622767,配達完了
ORD-4079825F,2024-10-30 21:32:46,ヤマト運輸,ヤマ931037224,34.28576,132.480702,配送中
ORD-8BA4D385,2025-05-01 15:32:50,トナミ運輸,トナ157124409,35.71728,139.659843,配達完了
ORD-16EF3CD2,2024-09-15 09:50:21,西濃運輸,西濃463639067,35.656454,139.7273,不在票投函
ORD-DDDED6C7,2025-04-19 10:41:08,西濃運輸,西濃648560043,35.087838,136.876887,配送準備中
ORD-D7E82FE7,2024-12-09 11:30:18,福山通運,福山700750428,34.353198,132.445454,不在票投函
ORD-69C17EC0,2025-02-05 22:28:22,名鉄運輸,名鉄220720387,35.624922,139.562421,配送中
ORD-816D4F7C,2024-12-28 09:34:45,ヤマト運輸,ヤマ206370382,26.156871,127.611231,配送準備中
ORD-68EE6DC0,2025-06-17 19:00:14,久留米運送,久留838704589,38.319785,140.831056,配送準備中
ORD-BAE409A6,2025-05-30 18:38:01,福山通運,福山781015377,34.383003,132.357188,配送準備中
ORD-E57001BD,2024-09-17 11:36:10,久留米運送,久留409887760,35.773078,139.599117,配送遅延
ORD-140E762A,2025-05-23 05:27:47,福山通運,福山175231722,34.710468,135.508053,配送中
ORD-8306A4CB,2025-08-01 08:46:12,ヤマト運輸,ヤマ542602679,33.543272,130.375924,配送準備中
ORD-391EA37D,2024-10-30 17:44:07,ヤマト運輸,ヤマ149549798,38.260769,140.816001,配達完了
ORD-13229F2C,2025-06-09 15:14:22,日本郵便,日本585537471,35.366518,132.984692,配送中
ORD-1DF70BF5,2025-02-25 06:40:39,佐川急便,佐川539092787,26.136142,127.776655,配送遅延
ORD-7FF34329,2024-10-11 23:07:33,トナミ運輸,トナ888938409,36.474997,136.650158,配達完了
ORD-77D7569D,2025-07-20 12:35:35,名鉄運輸,名鉄200357227,43.02315,141.272763,配送中
ORD-59821E22,2025-05-17 07:21:31,日本通運,日本973815293,35.214714,136.869631,配送準備中
ORD-242EECC0,2025-03-31 11:04:00,西濃運輸,西濃820858909,35.141688,136.968359,不在票投函
ORD-365E687A,2024-12-25 08:52:31,トナミ運輸,トナ665781840,26.306499,127.605721,不在票投函
ORD-B3C9BD97,2024-11-07 01:28:24,名鉄運輸,名鉄475941935,38.315542,140.815386,配送準備中
ORD-2C514C8A,2025-05-01 02:09:54,日本通運,日本862862812,35.434056,133.119963,不在票投函
ORD-E99E7A16,2024-12-29 06:21:54,名鉄運輸,名鉄886588506,35.687966,139.651543,配達完了
ORD-06829C87,2025-06-06 06:18:33,第一貨物,第一649774844,34.484485,132.449559,配送中
ORD-1E3E6A12,2024-12-27 10:16:21,西濃運輸,西濃567475430,35.387734,133.010788,配送遅延
ORD-1EB2F2A8,2024-10-05 09:52:10,日本通運,日本969830967,26.149435,127.605439,配送中
ORD-5622B45A,2025-05-24 06:08:48,日本郵便,日本230282990,35.636665,139.742635,配送準備中
ORD-A2A0D556,2025-07-09 08:30:29,福山通運,福山548176803,36.588368,136.60508,配送遅延
ORD-A5477139,2025-01-16 09:49:56,久留米運送,久留880081290,33.539166,130.344031,不在票投函
ORD-EE0A7655,2024-11-16 00:53:28,福山通運,福山717200626,35.124538,136.871307,配送中
ORD-185E19D1,2025-02-19 03:45:08,福山通運,福山752006837,33.58793,130.462476,配送準備中
ORD-D324F293,2025-02-21 00:58:01,佐川急便,佐川599103858,34.322589,132.538921,配達完了
ORD-BE844C4D,2025-07-22 20:29:30,佐川急便,佐川106887022,33.620359,130.489124,配送準備中
ORD-2B6016C4,2024-10-21 11:23:18,福山通運,福山144957635,42.969284,141.443965,不在票投函
ORD-CFAE2861,2025-08-05 11:12:11,トナミ運輸,トナ238936576,34.615811,135.584108,配送準備中
ORD-4310832E,2025-02-11 07:58:53,久留米運送,久留139715477,43.013125,141.429882,配送遅延
ORD-596FB3D9,2025-01-14 16:53:56,佐川急便,佐川426462467,36.491317,136.678304,配送遅延
ORD-9BEF2D84,2024-10-21 08:48:43,佐川急便,佐川282115069,35.651352,139.712818,配達完了
ORD-050C27F0,2025-05-17 17:32:22,佐川急便,佐川667083318,38.318343,140.783234,不在票投函
