Order ID,Customer ID,Product ID,Product Name,Quantity Ordered,Price,Total Price,Ordered Date
ORD-8B7E5F6C,CUST-5411,PROD-582,ケーブル,6,$561.37,$3368.24,2025-05-18 08:05:23
ORD-0CE6817F,CUST-4519,PROD-465,外付けHDD,5,$386.37,$1931.87,2025-04-11 15:56:18
ORD-B34445C7,CUST-9665,PROD-849,LANケーブル,2,$406.37,$812.75,2025-08-20 01:16:00
ORD-D31EB286,CUST-2951,PROD-464,冷蔵庫,5,$617.03,$3085.17,2025-02-17 18:27:40
ORD-AC12BDDE,CUST-8527,PROD-304,スイッチ,5,$530.27,$2651.33,2025-05-03 09:15:54
ORD-9C593CC8,CUST-4328,PROD-137,デスク,4,$430.04,$1720.16,2025-07-31 15:39:32
ORD-5B96AB8E,CUST-9364,PROD-647,デスクトップPC,4,$173.93,$695.71,2025-08-19 17:18:35
ORD-5F849F2E,CUST-3044,PROD-642,充電器,7,$75.99,$531.91,2024-12-08 06:02:58
ORD-3075C89E,CUST-2124,PROD-804,スピーカー,4,$566.33,$2265.33,2025-04-04 08:02:52
ORD-0D9A22AF,CUST-9538,PROD-715,Webカメラ,7,$36.04,$252.28,2024-12-18 22:01:31
ORD-A4DD3B91,CUST-9404,PROD-585,カレンダー,9,$156.32,$1406.88,2025-03-04 22:59:56
ORD-A9A2A708,CUST-2119,PROD-461,Webカメラ,8,$478.08,$3824.64,2025-08-22 21:42:50
ORD-202428D8,CUST-8785,PROD-301,ノートパソコン,5,$488.17,$2440.83,2025-01-01 12:26:39
ORD-6411CAE3,CUST-8123,PROD-288,デスクチェア,2,$277.23,$554.47,2024-10-11 22:21:19
ORD-4664A42C,CUST-3974,PROD-225,はさみ,5,$360.37,$1801.83,2025-03-18 12:21:17
ORD-3D4929B4,CUST-6352,PROD-951,充電器,6,$640.29,$3841.72,2025-03-02 21:19:52
ORD-B80713EA,CUST-4709,PROD-594,カレンダー,1,$92.05,$92.05,2025-04-12 17:05:22
ORD-1D6230C4,CUST-9386,PROD-678,マウス,6,$374.57,$2247.44,2025-02-20 23:42:01
ORD-D013115B,CUST-8837,PROD-292,LANケーブル,5,$336.71,$1683.53,2024-10-30 04:51:03
ORD-788B047A,CUST-9135,PROD-189,電卓,8,$651.97,$5215.73,2025-04-04 12:57:00
ORD-9EDA191D,CUST-7207,PROD-266,冷蔵庫,7,$517.87,$3625.11,2025-05-10 15:23:52
ORD-F03F28F6,CUST-2069,PROD-417,ケーブル,4,$349.41,$1397.63,2025-08-17 03:58:34
ORD-261AB659,CUST-3237,PROD-701,掃除機,10,$227.86,$2278.6,2024-08-26 06:59:32
ORD-7CE21688,CUST-7161,PROD-744,ホッチキス,5,$301.7,$1508.5,2024-09-03 10:43:48
ORD-053478E3,CUST-1862,PROD-724,冷蔵庫,10,$515.24,$5152.4,2025-04-10 09:12:23
ORD-AB71EAF4,CUST-1475,PROD-806,タブレット,2,$45.47,$90.93,2024-10-07 15:22:49
ORD-96B19A72,CUST-9720,PROD-709,コーヒーメーカー,6,$422.49,$2534.96,2025-06-30 09:55:08
ORD-2D019B33,CUST-4733,PROD-691,デスクトップPC,9,$207.76,$1869.84,2025-06-12 18:10:32
ORD-C66451B5,CUST-6576,PROD-267,マウス,2,$475.45,$950.91,2025-08-24 08:19:54
ORD-D4CF5019,CUST-7710,PROD-779,手帳,5,$254.54,$1272.7,2025-01-23 10:14:41
ORD-BE9AB2F3,CUST-3788,PROD-766,LANケーブル,7,$245.32,$1717.24,2024-12-25 05:11:25
ORD-F608AEA1,CUST-9431,PROD-895,手帳,5,$544.44,$2722.2,2025-03-17 16:58:16
ORD-02FF171C,CUST-8500,PROD-696,ファイル,8,$152.49,$1219.89,2025-04-14 18:24:44
ORD-074A2FEF,CUST-7077,PROD-943,時計,6,$558.3,$3349.8,2024-08-29 19:52:27
ORD-D5514B8E,CUST-6710,PROD-872,手帳,3,$456.24,$1368.72,2024-11-06 22:45:08
ORD-C1EA96AD,CUST-2821,PROD-962,冷蔵庫,1,$159.87,$159.87,2024-12-06 05:28:20
ORD-85203206,CUST-3350,PROD-173,はさみ,10,$407.69,$4076.93,2025-06-09 08:19:45
ORD-29FF218A,CUST-9827,PROD-723,イヤホン,3,$264.81,$794.42,2024-12-15 17:52:56
ORD-33B2B2C4,CUST-9664,PROD-653,スピーカー,10,$398.17,$3981.67,2025-02-26 03:37:19
ORD-45967E2C,CUST-2342,PROD-573,ノートパソコン,6,$659.23,$3955.36,2024-12-21 14:58:48
ORD-50D084BF,CUST-9669,PROD-406,スイッチ,6,$89.73,$538.4,2024-08-27 22:44:38
ORD-EF10466A,CUST-5356,PROD-913,充電器,7,$437.04,$3059.28,2025-05-02 08:38:34
ORD-40BF3267,CUST-3619,PROD-635,ノート,9,$94.91,$854.22,2024-12-27 23:18:58
ORD-3FB5D859,CUST-2359,PROD-286,充電器,1,$186.76,$186.76,2025-05-16 09:30:37
ORD-019A1CDB,CUST-9653,PROD-614,デスク,7,$472.02,$3304.14,2025-04-06 22:29:57
ORD-AC0118F8,CUST-2869,PROD-893,キーボード,10,$218.08,$2180.8,2024-09-05 07:33:03
ORD-0F774E6F,CUST-9055,PROD-954,付箋,2,$243.72,$487.44,2024-10-28 15:28:37
ORD-11A15FB5,CUST-6514,PROD-690,ノートパソコン,1,$648.11,$648.11,2024-12-24 00:33:32
ORD-B0F98007,CUST-3734,PROD-953,マウス,8,$412.29,$3298.29,2024-12-26 17:23:51
ORD-D4CA78DC,CUST-1769,PROD-479,デスクチェア,3,$492.91,$1478.72,2025-04-27 11:54:18
ORD-352634B2,CUST-7966,PROD-533,冷蔵庫,4,$196.45,$785.81,2025-07-25 04:46:54
ORD-BBEDCA21,CUST-7122,PROD-191,デスクチェア,9,$473.85,$4264.62,2025-06-11 21:59:44
ORD-C903978F,CUST-1338,PROD-872,定規,1,$587.85,$587.85,2025-04-17 17:35:57
ORD-EA16A162,CUST-6216,PROD-299,プリンター,7,$20.79,$145.51,2025-02-16 23:31:34
ORD-B317F111,CUST-2991,PROD-224,電子レンジ,4,$514.07,$2056.27,2025-04-11 00:24:17
ORD-5A6000C5,CUST-2307,PROD-110,ルーター,9,$113.13,$1018.14,2025-07-16 10:12:10
ORD-B1FDD6BF,CUST-8771,PROD-414,プリンター,6,$308.78,$1852.68,2025-03-09 04:07:47
ORD-FD4C83A5,CUST-2986,PROD-349,ホッチキス,1,$504.87,$504.87,2024-12-25 16:41:57
ORD-217EE94D,CUST-1967,PROD-806,手帳,6,$470.83,$2825.0,2025-06-07 02:06:34
ORD-CABE2186,CUST-2655,PROD-976,カレンダー,2,$40.65,$81.31,2025-01-23 09:28:31
ORD-1C54A8CC,CUST-5643,PROD-435,スマートフォン,3,$264.89,$794.68,2025-05-23 00:24:03
ORD-F6DCD26C,CUST-4476,PROD-831,定規,4,$353.26,$1413.04,2025-06-25 16:39:54
ORD-C394429D,CUST-2141,PROD-451,手帳,8,$183.02,$1464.16,2024-12-12 16:14:54
ORD-0451024E,CUST-7211,PROD-875,ノート,3,$387.69,$1163.08,2025-05-16 14:28:05
ORD-39E286EB,CUST-2292,PROD-322,本棚,9,$633.02,$5697.18,2024-12-18 13:24:51
ORD-7EA4A607,CUST-7569,PROD-681,ルーター,4,$311.99,$1247.95,2025-03-08 18:40:36
ORD-FEE32E72,CUST-4964,PROD-917,洗濯機,1,$618.77,$618.77,2024-11-09 12:33:44
ORD-A9987C11,CUST-1116,PROD-741,デスク,9,$284.49,$2560.38,2025-05-02 05:39:03
ORD-BEAC54E3,CUST-8048,PROD-192,ファイル,5,$396.86,$1984.3,2025-06-12 17:55:19
ORD-503B7080,CUST-5035,PROD-188,デスク,7,$331.51,$2320.59,2025-07-14 23:00:24
ORD-2AB0670E,CUST-4922,PROD-698,時計,10,$165.81,$1658.07,2025-01-01 10:11:31
ORD-C49B92EF,CUST-6850,PROD-455,モニター,2,$335.23,$670.47,2025-08-13 15:43:23
ORD-C4063A6F,CUST-5754,PROD-352,ノート,10,$40.55,$405.47,2024-12-05 19:16:48
ORD-D1BE97BD,CUST-3195,PROD-958,カレンダー,4,$415.37,$1661.47,2024-09-06 01:30:36
ORD-720989F9,CUST-8965,PROD-286,定規,1,$141.75,$141.75,2025-08-18 18:04:29
ORD-DADE63DE,CUST-9924,PROD-708,クリアファイル,7,$361.47,$2530.31,2025-04-10 18:22:48
ORD-B34D96DA,CUST-1076,PROD-451,ルーター,5,$158.07,$790.37,2025-06-28 08:26:17
ORD-F195FFF6,CUST-9539,PROD-184,ペン,5,$227.4,$1137.0,2025-03-21 13:16:37
ORD-CBFEE6BC,CUST-2125,PROD-936,クリアファイル,2,$33.88,$67.76,2025-01-14 12:25:56
ORD-7F809738,CUST-2717,PROD-738,定規,6,$557.86,$3347.16,2025-03-30 08:46:39
ORD-229A8866,CUST-4354,PROD-442,付箋,5,$361.24,$1806.2,2025-07-06 10:16:18
ORD-BCEE6ADE,CUST-5351,PROD-143,ファイル,2,$36.07,$72.15,2025-05-26 06:38:11
ORD-43F4CB54,CUST-4095,PROD-785,コーヒーメーカー,9,$4.4,$39.6,2025-05-09 10:23:12
ORD-FDD0DD1A,CUST-3217,PROD-602,充電器,1,$234.07,$234.07,2024-12-18 04:38:53
ORD-99A46E83,CUST-3338,PROD-598,クリアファイル,4,$372.27,$1489.09,2024-09-06 05:29:07
ORD-4B671B12,CUST-3200,PROD-977,カレンダー,2,$233.4,$466.8,2025-01-23 08:44:45
ORD-306FEE59,CUST-5246,PROD-792,ハブ,8,$104.75,$837.97,2025-02-22 15:26:56
ORD-41A2B702,CUST-9664,PROD-873,冷蔵庫,4,$520.61,$2082.43,2024-11-20 05:13:26
ORD-225E9B8B,CUST-6193,PROD-913,充電器,1,$506.07,$506.07,2025-02-06 05:02:06
ORD-A1598BF0,CUST-7746,PROD-688,タブレット,7,$436.13,$3052.89,2025-08-06 18:43:48
ORD-3F705F9F,CUST-7588,PROD-366,掃除機,1,$501.11,$501.11,2024-11-12 09:22:45
ORD-C4E33934,CUST-3845,PROD-277,カレンダー,9,$246.44,$2217.96,2024-12-13 18:14:02
ORD-3CA8EA8B,CUST-9341,PROD-565,ハブ,6,$662.53,$3975.2,2024-10-05 13:38:01
ORD-95917FFE,CUST-6744,PROD-214,ルーター,6,$473.13,$2838.76,2025-06-07 10:27:07
ORD-AD692CB1,CUST-8433,PROD-239,時計,2,$399.61,$799.23,2025-06-04 19:57:29
ORD-3CB7286F,CUST-5356,PROD-301,デスクトップPC,7,$486.37,$3404.61,2025-07-24 04:14:26
ORD-3DCDC8AB,CUST-2963,PROD-907,マウス,7,$240.13,$1680.89,2025-02-03 05:59:30
ORD-1068C218,CUST-1575,PROD-307,電源タップ,4,$519.45,$2077.79,2024-09-03 19:00:41
ORD-63BDDB06,CUST-9255,PROD-878,手帳,2,$446.58,$893.16,2025-02-17 09:43:37
ORD-BFDC9BB1,CUST-9084,PROD-310,コーヒーメーカー,8,$390.59,$3124.75,2025-02-23 17:39:20
ORD-9A4B9FBA,CUST-6884,PROD-624,ケーブル,4,$190.72,$762.88,2024-11-02 22:52:14
ORD-4B597A4B,CUST-7630,PROD-390,電卓,8,$15.5,$124.0,2025-07-27 22:04:19
ORD-A93D10EB,CUST-5113,PROD-196,ケーブル,1,$532.03,$532.03,2025-05-19 07:47:11
ORD-E6EAADC6,CUST-1204,PROD-737,モニター,6,$171.98,$1031.88,2025-03-04 07:35:42
ORD-712309E3,CUST-9399,PROD-945,クリアファイル,1,$166.11,$166.11,2025-06-04 00:14:22
ORD-40FE45B8,CUST-9928,PROD-230,ノート,3,$308.01,$924.04,2024-10-16 21:00:24
ORD-A8941DB5,CUST-5333,PROD-906,USBメモリ,1,$232.24,$232.24,2025-07-09 01:13:02
ORD-D14887E7,CUST-2111,PROD-770,USBメモリ,4,$77.6,$310.4,2025-06-20 23:23:00
ORD-82484BDB,CUST-1570,PROD-841,本棚,8,$406.88,$3255.04,2025-08-02 03:45:27
ORD-8FF59993,CUST-3194,PROD-107,ハブ,5,$61.25,$306.27,2025-04-29 00:59:01
ORD-21A4589C,CUST-1322,PROD-157,時計,10,$618.63,$6186.27,2024-10-13 00:35:54
ORD-D784A00C,CUST-5458,PROD-202,電子レンジ,4,$142.75,$571.01,2025-05-16 11:01:49
ORD-CA8E97DC,CUST-5435,PROD-480,ルーター,9,$565.41,$5088.66,2025-02-08 22:13:25
ORD-CF484423,CUST-2233,PROD-160,洗濯機,8,$627.75,$5021.97,2025-05-12 11:52:01
ORD-02623BE2,CUST-6071,PROD-201,外付けHDD,3,$659.26,$1977.78,2025-03-03 20:23:10
ORD-B557ACA5,CUST-5539,PROD-657,定規,1,$516.59,$516.59,2024-08-27 05:05:06
ORD-B71C81B1,CUST-8776,PROD-254,ペン,5,$505.19,$2525.97,2025-07-31 02:04:49
ORD-4A7FAA36,CUST-7666,PROD-309,Webカメラ,3,$329.43,$988.3,2025-05-02 19:16:13
ORD-3507D6F1,CUST-2280,PROD-607,電源タップ,3,$165.44,$496.32,2025-03-30 00:52:39
ORD-C5B5DB28,CUST-5745,PROD-114,スイッチ,4,$153.97,$615.87,2024-09-26 09:52:34
ORD-BC131287,CUST-7868,PROD-202,マウス,9,$546.72,$4920.48,2025-02-11 15:48:33
ORD-4E28C324,CUST-1845,PROD-136,スピーカー,5,$337.63,$1688.13,2024-09-11 12:15:30
ORD-F5EA8B29,CUST-9615,PROD-541,マウス,7,$191.3,$1339.1,2025-03-03 04:56:53
ORD-7ECEC209,CUST-1823,PROD-586,ノートパソコン,3,$480.57,$1441.7,2025-04-22 14:04:05
ORD-475F948B,CUST-7543,PROD-559,USBメモリ,1,$135.67,$135.67,2024-12-17 11:00:49
ORD-B92F9E5D,CUST-1575,PROD-132,掃除機,6,$209.94,$1259.64,2025-03-23 22:44:38
ORD-D7BC10A2,CUST-7404,PROD-921,クリアファイル,3,$64.57,$193.7,2024-12-17 08:03:42
ORD-868908B3,CUST-6904,PROD-301,クリアファイル,9,$513.11,$4617.96,2025-07-16 10:52:40
ORD-1FE07953,CUST-1510,PROD-110,デスク,8,$419.09,$3352.69,2024-12-20 12:23:32
ORD-5C76B662,CUST-6128,PROD-130,スマートフォン,2,$435.81,$871.61,2024-11-03 19:15:36
ORD-3FC897A0,CUST-4987,PROD-239,デスク,10,$14.1,$141.0,2024-12-04 09:59:30
ORD-602BB88C,CUST-1425,PROD-917,定規,4,$541.02,$2164.08,2024-12-19 21:16:26
ORD-04847908,CUST-8560,PROD-191,スピーカー,1,$575.11,$575.11,2025-02-02 06:46:02
ORD-CF91CB90,CUST-8396,PROD-275,USBメモリ,2,$98.71,$197.43,2024-10-07 12:58:44
ORD-05DF0DF4,CUST-4345,PROD-653,ペン,10,$39.38,$393.8,2024-10-19 01:38:50
ORD-F79523B9,CUST-9344,PROD-583,イヤホン,7,$436.41,$3054.85,2024-12-03 07:40:23
ORD-9137F406,CUST-3335,PROD-290,モニター,1,$225.18,$225.18,2024-08-31 06:27:50
ORD-DD6251D5,CUST-6180,PROD-991,ハブ,7,$101.09,$707.61,2025-04-09 11:13:42
ORD-4CB7CA55,CUST-9126,PROD-213,電子レンジ,3,$481.45,$1444.34,2025-02-28 20:00:55
ORD-B45C3D0C,CUST-2120,PROD-585,ノートパソコン,8,$227.75,$1822.03,2024-11-08 21:50:28
ORD-D4FAEA6A,CUST-6019,PROD-350,クリアファイル,1,$129.77,$129.77,2024-12-31 05:33:38
ORD-FE003064,CUST-4695,PROD-877,電源タップ,5,$118.45,$592.27,2024-12-19 15:27:56
ORD-C787AB3F,CUST-4009,PROD-469,外付けHDD,2,$569.51,$1139.03,2024-10-16 05:49:18
ORD-4050B6EE,CUST-7509,PROD-115,外付けHDD,6,$161.57,$969.4,2025-05-09 02:24:55
ORD-0DAC8569,CUST-4517,PROD-701,ハブ,2,$127.34,$254.68,2024-12-06 19:48:28
ORD-B764740B,CUST-1278,PROD-697,ハブ,5,$651.62,$3258.1,2024-11-22 19:58:23
ORD-5EA9898D,CUST-8308,PROD-916,電卓,3,$331.73,$995.2,2024-09-20 15:33:32
ORD-E715E501,CUST-1370,PROD-313,Webカメラ,7,$563.93,$3947.49,2025-04-05 22:38:45
ORD-5FC06E93,CUST-6785,PROD-423,マウス,4,$117.41,$469.63,2024-12-27 00:24:15
ORD-8586DA82,CUST-8705,PROD-518,キーボード,8,$529.96,$4239.68,2025-02-03 04:53:13
ORD-265EFD5B,CUST-5916,PROD-837,コーヒーメーカー,1,$595.01,$595.01,2024-10-12 01:30:28
ORD-999C9639,CUST-3194,PROD-376,本棚,6,$513.94,$3083.64,2025-02-13 01:31:38
ORD-E25DCCAD,CUST-9848,PROD-459,モニター,7,$35.71,$249.95,2025-04-28 14:18:50
ORD-625D2BD9,CUST-3153,PROD-208,マウス,10,$586.53,$5865.27,2024-10-03 06:33:32
ORD-AE807D70,CUST-2809,PROD-427,付箋,10,$82.77,$827.73,2024-09-14 07:10:37
ORD-C266AFFE,CUST-3797,PROD-924,ホッチキス,9,$356.88,$3211.92,2025-01-27 22:47:10
ORD-A42872D9,CUST-5678,PROD-850,掃除機,9,$364.76,$3282.84,2024-10-29 20:46:36
ORD-FEFCCF05,CUST-5182,PROD-590,コーヒーメーカー,7,$452.21,$3165.45,2025-03-30 16:53:51
ORD-68D4D529,CUST-7902,PROD-229,充電器,8,$334.83,$2678.61,2025-03-29 11:29:59
ORD-0766B727,CUST-1963,PROD-109,カレンダー,9,$238.59,$2147.34,2025-06-26 02:00:03
ORD-E5194EED,CUST-6111,PROD-567,スイッチ,1,$450.0,$450.0,2025-05-07 06:50:18
ORD-FAEF62B0,CUST-4780,PROD-548,コーヒーメーカー,2,$496.65,$993.29,2025-04-07 01:18:43
ORD-43AA6F1E,CUST-2794,PROD-685,タブレット,8,$258.11,$2064.91,2024-12-17 10:39:46
ORD-11777933,CUST-3140,PROD-187,ホッチキス,5,$41.44,$207.2,2025-06-19 06:21:16
ORD-BD6D18BE,CUST-1824,PROD-513,電子レンジ,9,$179.49,$1615.44,2025-05-12 05:03:51
ORD-15DF1CD3,CUST-7439,PROD-722,プリンター,4,$288.23,$1152.91,2025-04-26 21:54:14
ORD-220EFEEC,CUST-4775,PROD-385,付箋,5,$448.85,$2244.27,2025-03-07 21:42:20
ORD-989EC40D,CUST-8160,PROD-376,はさみ,1,$443.88,$443.88,2025-08-15 03:15:58
ORD-89CD1732,CUST-3584,PROD-220,ケーブル,10,$464.51,$4645.13,2025-05-27 19:21:06
ORD-0949F8BA,CUST-7721,PROD-426,ハブ,7,$167.16,$1170.12,2025-02-11 05:29:45
ORD-A3D65AD2,CUST-3425,PROD-831,ノートパソコン,3,$60.93,$182.8,2024-10-12 16:32:41
ORD-CD1EF99E,CUST-3727,PROD-304,時計,3,$16.04,$48.12,2025-06-17 14:14:52
ORD-272F8DC5,CUST-6886,PROD-436,ノートパソコン,4,$193.65,$774.61,2025-07-26 11:35:05
ORD-0B812C6C,CUST-1032,PROD-162,デスクトップPC,1,$482.65,$482.65,2025-02-12 04:02:22
ORD-3690D856,CUST-9503,PROD-485,ルーター,5,$653.25,$3266.27,2025-02-07 13:09:52
ORD-F1E07369,CUST-7607,PROD-564,ルーター,10,$100.53,$1005.27,2025-05-01 20:46:51
ORD-80A49452,CUST-1079,PROD-103,手帳,9,$502.92,$4526.28,2025-05-11 05:37:39
ORD-FA120F94,CUST-2474,PROD-224,スイッチ,2,$358.27,$716.53,2025-02-11 02:53:08
ORD-B5D58514,CUST-1043,PROD-123,冷蔵庫,2,$339.29,$678.59,2024-11-18 01:15:43
ORD-00AD518A,CUST-3494,PROD-940,ルーター,3,$602.34,$1807.02,2024-11-15 04:14:59
ORD-7D9A0124,CUST-9101,PROD-306,定規,10,$591.63,$5916.27,2025-07-05 03:43:06
ORD-569ACD45,CUST-9715,PROD-891,電子レンジ,8,$649.96,$5199.68,2025-04-07 06:47:14
ORD-F26F219C,CUST-1732,PROD-497,ノートパソコン,9,$643.89,$5794.98,2025-07-23 23:56:25
ORD-8728D8AD,CUST-6518,PROD-407,付箋,2,$481.84,$963.68,2025-01-15 10:21:55
ORD-0E846678,CUST-7967,PROD-591,スイッチ,7,$217.37,$1521.57,2025-05-07 09:00:52
ORD-D54B28AE,CUST-1665,PROD-151,デスクトップPC,10,$518.43,$5184.33,2025-04-24 20:11:57
ORD-83B412E3,CUST-9438,PROD-383,ケーブル,4,$383.05,$1532.21,2025-06-08 19:57:07
ORD-EFBD5B56,CUST-2945,PROD-199,ルーター,8,$75.41,$603.25,2025-07-12 21:51:42
ORD-064C3C3B,CUST-2574,PROD-635,キーボード,6,$84.13,$504.76,2025-02-06 17:03:44
ORD-65199609,CUST-7051,PROD-810,スイッチ,6,$441.33,$2647.96,2024-09-05 17:34:07
ORD-315207FF,CUST-3318,PROD-877,電子レンジ,5,$134.47,$672.37,2025-02-14 17:42:08
ORD-711339F3,CUST-1297,PROD-293,スイッチ,1,$63.11,$63.11,2024-12-31 15:22:06
ORD-307B0BD3,CUST-6947,PROD-308,デスクチェア,4,$246.02,$984.08,2025-02-09 14:35:19
ORD-5C4F1E99,CUST-7764,PROD-520,デスクトップPC,8,$284.39,$2275.15,2024-10-26 21:18:13
ORD-B5C91D2C,CUST-7145,PROD-688,掃除機,10,$222.12,$2221.2,2025-06-01 05:55:06
ORD-717C32ED,CUST-5642,PROD-695,ハブ,7,$380.77,$2665.37,2025-04-02 17:34:16
ORD-37E03A4A,CUST-8235,PROD-251,スマートフォン,2,$54.5,$109.0,2024-10-11 02:05:43
ORD-67CF319B,CUST-3260,PROD-373,デスクトップPC,3,$620.54,$1861.62,2024-10-02 04:23:49
ORD-964743D0,CUST-9832,PROD-193,カレンダー,3,$123.72,$371.16,2025-06-19 07:19:24
ORD-909F8AE3,CUST-4645,PROD-625,はさみ,10,$255.85,$2558.47,2025-06-11 17:39:26
ORD-4B42F523,CUST-1018,PROD-252,ノート,3,$32.76,$98.28,2024-12-22 07:58:45
ORD-309E3EBE,CUST-9697,PROD-454,カレンダー,2,$437.51,$875.03,2025-04-19 02:47:20
ORD-8CB8EAA7,CUST-5293,PROD-805,デスクチェア,3,$411.9,$1235.7,2025-06-10 03:51:29
ORD-54D86BB3,CUST-4725,PROD-908,本棚,4,$362.98,$1451.92,2025-03-07 15:14:47
ORD-1F685E29,CUST-6104,PROD-263,ケーブル,6,$400.42,$2402.52,2025-01-18 14:42:50
ORD-DB9D41C1,CUST-1285,PROD-108,LANケーブル,2,$142.68,$285.36,2025-01-23 05:00:35
ORD-6A3A7BAA,CUST-2551,PROD-890,コーヒーメーカー,3,$485.38,$1456.14,2025-04-08 17:08:38
ORD-8E36B0C8,CUST-6439,PROD-209,コーヒーメーカー,2,$603.31,$1206.61,2025-03-13 04:03:50
ORD-38A99117,CUST-7859,PROD-171,Webカメラ,6,$305.63,$1833.76,2025-08-15 05:05:58
ORD-0123B03E,CUST-1293,PROD-393,ノート,2,$31.03,$62.07,2025-01-12 10:12:07
ORD-1836436F,CUST-1996,PROD-575,掃除機,3,$194.75,$584.26,2024-12-27 17:39:36
ORD-4DEB97C4,CUST-1907,PROD-370,ホッチキス,7,$23.89,$167.25,2025-06-17 23:32:56
ORD-35FFFA70,CUST-1881,PROD-187,プリンター,9,$215.06,$1935.54,2025-03-28 19:53:49
ORD-5C8CF936,CUST-9558,PROD-246,定規,2,$29.21,$58.43,2025-06-07 04:56:53
ORD-39868DD1,CUST-2470,PROD-840,Webカメラ,4,$114.44,$457.76,2025-01-31 04:25:52
ORD-52330645,CUST-7999,PROD-170,本棚,2,$112.64,$225.28,2025-06-08 07:16:05
ORD-C57A0F68,CUST-1481,PROD-770,スイッチ,9,$628.39,$5655.54,2025-03-11 22:10:05
ORD-778E1629,CUST-7131,PROD-111,時計,7,$383.63,$2685.43,2024-11-19 16:13:31
ORD-B8C2E768,CUST-6326,PROD-329,スイッチ,5,$336.98,$1684.9,2025-04-23 21:45:43
ORD-09771738,CUST-1753,PROD-996,電源タップ,3,$129.45,$388.34,2024-09-23 01:40:00
ORD-12D96D5B,CUST-8205,PROD-529,ケーブル,5,$337.84,$1689.2,2025-07-30 13:12:10
ORD-C95DD067,CUST-1412,PROD-209,洗濯機,2,$294.22,$588.44,2025-03-22 17:17:25
ORD-75F4F516,CUST-4876,PROD-107,ファイル,8,$631.76,$5054.08,2025-02-18 20:23:01
ORD-5B7FCE9D,CUST-4358,PROD-849,電源タップ,8,$133.44,$1067.52,2025-03-29 06:19:06
ORD-CDEEDABE,CUST-5251,PROD-340,本棚,9,$371.95,$3347.58,2025-02-10 05:08:58
ORD-9F902BBA,CUST-2361,PROD-602,クリアファイル,9,$151.07,$1359.66,2025-03-15 18:25:39
ORD-DDA77194,CUST-3673,PROD-425,マウス,3,$404.28,$1212.84,2025-06-20 22:22:29
ORD-55CAE883,CUST-4002,PROD-503,はさみ,1,$448.44,$448.44,2024-10-28 20:14:14
ORD-CFD52E0B,CUST-7422,PROD-967,クリアファイル,7,$310.11,$2170.79,2025-08-08 15:46:45
ORD-7D63191A,CUST-7556,PROD-256,プリンター,5,$70.25,$351.27,2024-09-20 01:16:25
ORD-1FA69BF3,CUST-8240,PROD-518,付箋,8,$449.53,$3596.27,2024-10-04 07:10:28
ORD-AFD5FE4F,CUST-5416,PROD-909,洗濯機,5,$416.91,$2084.57,2025-06-18 00:52:05
ORD-4BC5D9CB,CUST-8652,PROD-949,キーボード,3,$508.55,$1525.66,2025-06-02 11:38:13
ORD-3CE692E6,CUST-1984,PROD-754,充電器,6,$16.47,$98.84,2025-01-10 15:20:52
ORD-23540681,CUST-1598,PROD-522,マウス,9,$268.37,$2415.3,2025-02-21 15:20:37
ORD-BAFB7E6B,CUST-9201,PROD-679,電卓,5,$130.53,$652.67,2025-04-23 00:22:50
ORD-7D1E4FCD,CUST-3057,PROD-340,デスクチェア,5,$186.37,$931.87,2024-09-27 16:04:39
ORD-3F66E407,CUST-6039,PROD-154,電源タップ,7,$649.01,$4543.05,2025-06-19 02:47:12
ORD-4764072B,CUST-7199,PROD-660,外付けHDD,2,$135.11,$270.23,2025-07-14 16:17:53
ORD-DBE1389B,CUST-2423,PROD-444,ホッチキス,5,$531.64,$2658.2,2025-07-20 12:01:33
ORD-994C6A9E,CUST-6837,PROD-267,本棚,5,$505.63,$2528.13,2025-04-14 06:26:15
ORD-805ECE32,CUST-3819,PROD-117,ノート,5,$250.67,$1253.33,2024-08-25 18:47:30
ORD-241A0304,CUST-2440,PROD-884,モニター,2,$589.29,$1178.59,2024-10-18 02:58:26
ORD-E79643F0,CUST-9078,PROD-892,スピーカー,9,$484.31,$4358.76,2024-10-19 00:44:10
ORD-73458FA9,CUST-2315,PROD-643,外付けHDD,8,$220.98,$1767.84,2025-03-07 02:13:56
ORD-E4DACBB2,CUST-1041,PROD-977,ホッチキス,4,$271.35,$1085.39,2025-01-14 16:04:11
ORD-B97C685F,CUST-4692,PROD-445,冷蔵庫,5,$440.63,$2203.13,2025-03-24 01:59:24
ORD-D66CFE70,CUST-9236,PROD-925,Webカメラ,2,$464.91,$929.81,2024-11-04 22:31:29
ORD-877D8AE6,CUST-9467,PROD-383,冷蔵庫,7,$472.43,$3306.99,2025-04-30 18:54:43
ORD-11F1768D,CUST-1380,PROD-514,ノート,5,$19.31,$96.53,2024-12-18 22:58:44
ORD-F9A7D65D,CUST-6690,PROD-967,マウス,2,$41.55,$83.11,2025-03-21 07:06:57
ORD-E56CD272,CUST-3977,PROD-193,USBメモリ,6,$275.09,$1650.52,2025-07-24 02:56:01
ORD-0D04973E,CUST-4212,PROD-772,ハブ,2,$637.9,$1275.8,2024-12-14 13:43:52
ORD-1E9A6B98,CUST-4055,PROD-353,デスクトップPC,2,$622.19,$1244.39,2025-08-04 02:08:27
